Wall time,Step,Value
1615731653.5689616,2976,0.6060305237770081
1615731653.6229534,2979,0.5853146910667419
1615731653.6663876,2980,0.8615177869796753
1615731653.7042518,2982,0.819780170917511
1615731653.7243462,2983,0.9666104316711426
1615731662.796568,3003,0.9348680973052979
1615731662.889361,3008,0.765214741230011
1615731663.0612354,3017,0.9014076590538025
1615731663.0995557,3019,0.5788447260856628
1615731663.4966888,3041,0.7436445355415344
1615731663.6451437,3049,0.6811404228210449
1615731663.8998046,3063,0.62427818775177
1615731663.9172223,3064,0.6608977913856506
1615731664.0076962,3069,0.6200581789016724
1615731664.1001155,3074,0.6588758230209351
1615731664.2268023,3081,1.0129520893096924
1615731673.3164043,3110,0.9486666321754456
1615731673.358466,3112,0.7500914335250854
1615731673.3949692,3114,0.7797870635986328
1615731673.5397906,3122,0.8249509930610657
1615731673.8861248,3139,0.8250592350959778
1615731673.9768808,3144,0.6290521621704102
1615731674.3732114,3166,0.7109415531158447
1615731674.4266953,3169,0.8429628610610962
1615731674.5226395,3174,0.49549564719200134
1615731674.6558876,3181,0.4791560173034668
1615731674.7317832,3185,0.7424086332321167
1615731674.7669663,3187,0.6590974926948547
1615731674.8769202,3193,0.8558229804039001
1615731674.8962095,3194,1.0787869691848755
1615731675.0129163,3200,0.8063673973083496
1615731683.9753082,3207,0.9340912699699402
1615731684.0924604,3213,0.8209629058837891
1615731684.1473467,3216,0.7447973489761353
1615731684.4637208,3233,0.6852058172225952
1615731684.499733,3235,0.681972861289978
1615731684.6951513,3245,0.9567402005195618
1615731684.755254,3248,0.8296080827713013
1615731684.8872068,3255,0.8925901055335999
1615731685.1798565,3271,0.843029260635376
1615731685.216794,3273,0.6335884928703308
1615731685.3293078,3279,0.6712517142295837
1615731685.403779,3283,1.0375696420669556
1615731685.4400973,3285,0.7917754650115967
1615731685.7144272,3299,0.6189234256744385
1615731694.5870938,3316,0.9685150384902954
1615731694.8049197,3328,0.6719573736190796
1615731694.9542954,3336,0.5825498104095459
1615731695.2908213,3354,0.6568358540534973
1615731695.3275652,3356,0.7988507151603699
1615731695.3635242,3358,0.7861279845237732
1615731695.4177032,3361,0.5955564379692078
1615731695.4727147,3364,0.843826174736023
1615731695.7834456,3381,0.6661361455917358
1615731695.9845297,3392,0.8097570538520813
1615731696.0025027,3393,0.5762283802032471
1615731696.1117098,3399,0.8664412498474121
1615731704.8042755,3406,0.7294379472732544
1615731705.3589547,3436,0.6402562856674194
1615731705.3939693,3438,0.40656402707099915
1615731705.8684502,3462,0.7652877569198608
1615731705.9406388,3466,0.634967565536499
1615731705.9596498,3467,0.7319101095199585
1615731705.977734,3468,0.8207626938819885
1615731706.0890815,3474,0.534022331237793
1615731706.1432955,3477,0.39210090041160583
1615731706.178688,3479,0.6489166617393494
1615731706.3428178,3488,0.561670184135437
1615731706.4687173,3495,0.6191678643226624
1615731715.1701274,3508,0.6144844889640808
1615731715.3360808,3516,0.40785232186317444
1615731715.582703,3529,0.752750039100647
1615731715.6206243,3531,0.7365958094596863
1615731715.6760466,3534,0.824398934841156
1615731715.890761,3546,0.6278628706932068
1615731715.962781,3550,0.701100766658783
1615731716.0529382,3555,0.44261470437049866
1615731716.0888736,3557,0.7484298944473267
1615731724.967784,3501,0.7093695998191833
1615731725.0417907,3505,0.5288891792297363
1615731725.284566,3518,0.7370153665542603
1615731725.5756156,3534,0.8023304343223572
1615731725.6688578,3539,0.44887837767601013
1615731725.7988536,3546,0.8042975664138794
1615731726.2599466,3571,0.4977206885814667
1615731726.2779367,3572,0.5396276712417603
1615731726.4223053,3580,0.553641140460968
1615731726.60505,3590,0.4793887436389923
1615731726.7511535,3598,0.6328226327896118
1615731735.4816494,3605,0.5049626231193542
1615731735.5556462,3609,0.5252145528793335
1615731735.7679186,3620,0.6828750967979431
1615731735.878944,3626,0.7821428179740906
1615731735.985595,3632,0.5255184769630432
1615731736.3870425,3654,0.4949347674846649
1615731736.5940566,3665,0.5565240383148193
1615731736.6889985,3670,0.794243335723877
1615731736.8513966,3679,0.5688630938529968
1615731736.8717258,3680,0.569730281829834
1615731737.072643,3691,0.8500462770462036
1615731737.0908673,3692,0.6798202991485596
1615731745.9017518,3703,0.6895976066589355
1615731745.9656258,3706,0.6212328672409058
1615731746.11306,3713,0.6895323395729065
1615731746.1689837,3716,0.5145652294158936
1615731746.1882796,3717,0.6511542201042175
1615731746.2073002,3718,0.5213510990142822
1615731747.028842,3763,0.8146764039993286
1615731747.1205122,3768,0.7452043890953064
1615731747.1387112,3769,0.5782643556594849
1615731747.3259633,3779,0.5495670437812805
1615731757.5146072,3837,0.6950876712799072
1615731757.7917092,3852,0.6193873882293701
1615731757.9988081,3863,0.520133912563324
1615731758.0167964,3864,0.6363558769226074
1615731758.052821,3866,0.6351145505905151
1615731758.0880797,3868,0.9066597819328308
1615731758.144993,3871,0.6872153878211975
1615731758.162056,3872,0.6817219853401184
1615731758.198962,3874,0.48714256286621094
1615731758.6149888,3897,0.5756900310516357
1615731767.6839738,3902,0.5720593333244324
1615731767.7447987,3905,0.6962213516235352
1615731767.9073708,3913,0.7512374520301819
1615731768.1175613,3924,0.8480368852615356
1615731768.3050413,3933,0.43256497383117676
1615731768.3669548,3936,0.5899522304534912
1615731768.3859065,3937,0.587812602519989
1615731768.705259,3952,0.6948885321617126
1615731769.0089536,3968,0.5191782116889954
1615731769.1214826,3974,0.5819433927536011
1615731769.1942933,3978,0.5207144618034363
1615731769.3602526,3987,1.0262080430984497
1615731769.3990722,3989,0.6093055605888367
1615731769.5821102,3998,0.6513028144836426
1615731778.64293,4002,0.5534781813621521
1615731778.7545972,4008,0.41726022958755493
1615731778.8548086,4013,0.561156153678894
1615731779.302153,4035,0.6442712545394897
1615731779.379304,4039,0.6143083572387695
1615731779.546744,4048,0.46350377798080444
1615731779.850226,4063,0.6214073896408081
1615731779.9934523,4070,0.5778880715370178
1615731780.1069093,4076,0.724626362323761
1615731780.181017,4080,0.5932939052581787
1615731780.1989834,4081,0.49511995911598206
1615731780.553592,4100,0.7236093878746033
1615731789.8899426,4101,0.5332183241844177
1615731789.9291835,4103,0.5279377698898315
1615731790.045197,4109,0.6625630259513855
1615731790.112779,4112,0.40827614068984985
1615731790.6634028,4139,0.5118286609649658
1615731790.7742093,4145,0.7265419960021973
1615731790.845867,4149,0.6113342046737671
1615731790.9008822,4152,0.5919511318206787
1615731791.0886781,4160,0.564822256565094
1615731791.1342838,4162,0.6183547377586365
1615731791.4626226,4179,0.425942063331604
1615731791.4816577,4180,0.8502302169799805
1615731791.8279674,4199,0.6410295963287354
1615731791.8459864,4200,0.6704143285751343
1615731800.7398372,4203,0.7329097986221313
1615731800.9103582,4212,0.658523678779602
1615731801.0553234,4220,0.7721318006515503
1615731801.0920846,4222,0.7531580328941345
1615731801.1117728,4223,0.5656655430793762
1615731801.382874,4238,0.4453129172325134
1615731801.5617776,4248,0.44300854206085205
1615731801.629511,4251,0.6529083251953125
1615731801.8549376,4262,0.6110793948173523
1615731801.9148843,4265,0.5313869714736938
1615731810.828253,4201,0.4716634452342987
1615731810.8648765,4203,0.8021032810211182
1615731811.0939136,4215,0.31967854499816895
1615731811.4069676,4232,0.6352990865707397
1615731811.6759372,4247,0.5444847345352173
1615731811.7856116,4253,0.4931262135505676
1615731811.910748,4260,0.4282994270324707
1615731812.058353,4268,0.5173478722572327
1615731812.1302612,4272,0.6411228775978088
1615731812.2615523,4279,0.538530170917511
1615731812.279706,4280,0.6550762057304382
1615731812.2976232,4281,0.3864169418811798
1615731812.5256577,4291,0.5597578883171082
1615731821.8491352,4317,0.5347160696983337
1615731821.9591384,4322,0.4521591067314148
1615731822.2505856,4338,0.6297085285186768
1615731822.3406136,4343,0.49592071771621704
1615731822.4502108,4349,0.5434572100639343
1615731822.5219846,4353,0.4534476399421692
1615731822.5400083,4354,0.5807428956031799
1615731822.69466,4362,0.7070218324661255
1615731822.7487643,4365,0.4833729863166809
1615731822.766767,4366,0.4366890490055084
1615731822.8027613,4368,0.39114677906036377
1615731822.856836,4371,0.5311779379844666
1615731823.0446506,4380,0.6283550262451172
1615731823.1309497,4383,0.37205642461776733
1615731823.148904,4384,0.47848159074783325
1615731823.2236638,4388,0.6064291596412659
1615731823.2775533,4391,0.46995651721954346
1615731823.294533,4392,0.5370290279388428
1615731823.4025354,4398,0.44390612840652466
1615731832.1844275,4404,0.39241981506347656
1615731832.2273314,4406,0.6280059814453125
1615731832.2973673,4409,0.5599295496940613
1615731832.690471,4429,0.3676280081272125
1615731832.973979,4444,0.508938729763031
1615731833.1905313,4456,0.5995460748672485
1615731833.5375557,4475,0.53205806016922
1615731833.5726426,4477,0.5587162971496582
1615731833.8976517,4493,0.36834073066711426
1615731833.9604058,4496,0.8235200643539429
1615731834.0019398,4498,0.5512893199920654
1615731834.0208888,4499,0.6301178336143494
1615731843.144463,4518,0.4296116232872009
1615731843.620473,4542,0.5936487913131714
1615731843.67567,4545,0.5407118201255798
1615731843.9109344,4558,0.5979056358337402
1615731844.056765,4566,0.3983727693557739
1615731844.2010589,4574,0.46405932307243347
1615731844.2192378,4575,0.49459388852119446
1615731844.2743196,4578,0.41339102387428284
1615731844.3142583,4580,0.49147486686706543
1615731844.3356712,4581,0.29905709624290466
1615731844.5926561,4595,0.5657225847244263
1615731853.5877392,4603,0.731764554977417
1615731854.06687,4625,0.5192086696624756
1615731854.2005935,4631,0.44871774315834045
1615731854.264161,4634,0.49101629853248596
1615731854.3986695,4641,0.4828406572341919
1615731854.6467237,4654,0.6636800765991211
1615731854.685046,4656,0.504932701587677
1615731854.7049954,4657,0.5460819602012634
1615731854.8332539,4664,0.5690357089042664
1615731855.1785333,4682,0.47493019700050354
1615731855.492993,4698,0.37506750226020813
1615731864.3081095,4705,0.5252147316932678
1615731864.4183738,4710,0.7392520308494568
1615731864.4406083,4711,0.3985300660133362
1615731864.5677938,4717,0.43135324120521545
1615731864.8393002,4730,0.589935302734375
1615731864.880878,4732,0.6649399399757385
1615731864.9983485,4738,0.5027565956115723
1615731865.5379913,4764,0.42608970403671265
1615731865.6955473,4769,0.47604501247406006
1615731865.941946,4782,0.7412132024765015
1615731866.0204554,4786,0.47766807675361633
1615731875.7846243,4804,0.5439813137054443
1615731875.9590113,4812,0.5826888084411621
1615731876.431729,4835,0.5076069235801697
1615731876.4976757,4838,0.5715353488922119
1615731876.5186007,4839,0.7262210845947266
1615731876.606529,4843,0.7280646562576294
